user_id,last_order,frequency,monetary,recency,r_score,f_score,m_score,rfm_segment
U002112,2025-12-20,3,1953.03,11,5,2,2,New & Promising
U002113,2025-12-13,2,675.91,18,4,1,1,New & Promising
U002114,2025-09-09,2,1106.6100000000001,113,2,1,1,Hibernating
U002115,2025-11-27,6,5108.39,34,4,4,5,Champions
U002116,2025-12-12,5,2457.05,19,4,3,3,Potential Loyalists
U002117,2025-11-02,5,4020.01,59,3,3,4,Potential Loyalists
U002118,2025-09-16,2,1848.7799999999997,106,2,1,2,Hibernating
U002119,2025-12-27,4,1607.87,4,5,3,2,Potential Loyalists
U002120,2025-11-29,4,2295.66,32,4,3,3,Potential Loyalists
U002121,2025-12-10,5,2043.51,21,4,3,2,Potential Loyalists
U002122,2025-11-29,3,1691.93,32,4,2,2,New & Promising
U002123,2025-09-16,7,3006.27,106,2,4,3,Loyal
U002124,2025-09-10,3,2280.39,112,2,2,3,Hibernating
U002125,2025-10-30,1,283.34,62,3,1,1,Potential Loyalists
U002126,2025-10-12,4,3018.69,80,2,3,3,At Risk
U002127,2025-11-28,3,2822.9,33,4,2,3,New & Promising
U002128,2025-10-19,5,6503.48,73,2,3,5,At Risk
U002129,2025-12-05,3,853.8,26,4,2,1,New & Promising
U002130,2025-12-19,7,2672.96,12,5,4,3,Champions
U002131,2025-10-24,7,4059.2299999999996,68,2,4,4,Loyal
U002132,2025-11-27,7,4091.71,34,4,4,4,Champions
U002133,2025-11-27,6,6371.5599999999995,34,4,4,5,Champions
U002134,2025-11-17,6,4426.17,44,3,4,4,Loyal
U002135,2025-08-18,1,282.53,135,1,1,1,Hibernating
U002136,2025-08-17,3,1718.8200000000002,136,1,2,2,Hibernating
U002137,2025-10-05,7,3348.3199999999997,87,2,4,4,Loyal
U002138,2025-10-29,4,3286.96,63,3,3,4,Potential Loyalists
U002139,2025-12-13,7,3908.5299999999997,18,4,4,4,Champions
U002140,2025-12-29,10,9328.56,2,5,5,5,Champions
U002141,2025-11-20,3,2253.44,41,3,2,3,Potential Loyalists
U002142,2025-04-03,1,665.42,272,1,1,1,Hibernating
U002143,2025-09-22,3,2530.0699999999997,100,2,2,3,Hibernating
U002144,2025-11-18,7,2510.98,43,3,4,3,Loyal
U002145,2025-11-10,7,3778.56,51,3,4,4,Loyal
U002146,2025-12-19,4,2224.36,12,5,3,3,Potential Loyalists
U002147,2025-10-13,7,4790.25,79,2,4,5,Loyal
U002148,2025-07-07,3,966.36,177,1,2,1,Hibernating
U002149,2025-02-20,1,491.13,314,1,1,1,Hibernating
U002150,2025-10-24,3,1856.52,68,2,2,2,Hibernating
U002151,2025-12-14,6,3634.09,17,5,4,4,Champions
U002152,2025-11-02,8,4184.99,59,3,5,4,Loyal
U002153,2025-11-10,2,579.86,51,3,1,1,Potential Loyalists
U002154,2025-06-30,1,568.64,184,1,1,1,Hibernating
U002155,2025-10-16,4,2031.55,76,2,3,2,At Risk
U002156,2025-08-10,3,2450.13,143,1,2,3,Hibernating
U002157,2025-10-17,9,6395.47,75,2,5,5,Loyal
U002158,2025-10-17,4,2649.46,75,2,3,3,At Risk
U002159,2025-11-21,2,3205.59,40,3,1,4,Potential Loyalists
U002160,2025-08-21,5,2572.06,132,1,3,3,At Risk
U002161,2025-12-26,6,3654.0,5,5,4,4,Champions
U002162,2025-09-02,7,4387.5599999999995,120,2,4,4,Loyal
U002163,2025-10-05,2,465.01,87,2,1,1,Hibernating
U002164,2025-07-24,10,7355.64,160,1,5,5,Loyal
U002165,2025-12-12,3,1242.36,19,4,2,2,New & Promising
U002166,2025-12-25,6,3025.1,6,5,4,3,Champions
U002167,2025-12-22,5,2745.35,9,5,3,3,Potential Loyalists
U002168,2025-12-21,16,8157.95,10,5,5,5,Champions
U002169,2025-11-12,8,4261.85,49,3,5,4,Loyal
U002170,2025-09-04,6,4488.0199999999995,118,2,4,4,Loyal
U002171,2025-11-20,5,2423.02,41,3,3,3,Potential Loyalists
U002172,2025-12-09,2,833.79,22,4,1,1,New & Promising
U002174,2025-12-12,6,3406.4900000000002,19,4,4,4,Champions
U002175,2025-10-16,6,3488.19,76,2,4,4,Loyal
U002176,2025-08-07,2,690.1800000000001,146,1,1,1,Hibernating
U002177,2025-12-13,3,1243.03,18,4,2,2,New & Promising
U002178,2025-10-16,9,5537.7699999999995,76,2,5,5,Loyal
U002179,2025-10-12,3,1244.58,80,2,2,2,Hibernating
U002180,2025-10-30,4,2515.0,62,3,3,3,Potential Loyalists
U002181,2025-11-22,7,4394.650000000001,39,3,4,4,Loyal
U002182,2025-10-10,2,1194.6599999999999,82,2,1,2,Hibernating
U002183,2025-09-07,4,1896.26,115,2,3,2,At Risk
U002184,2025-12-16,7,4099.5,15,5,4,4,Champions
U002185,2025-12-22,2,669.8,9,5,1,1,New & Promising
U002186,2025-12-10,8,4580.16,21,4,5,4,Champions
U002187,2025-12-06,4,3160.6499999999996,25,4,3,3,Potential Loyalists
U002188,2025-12-12,9,5761.389999999999,19,4,5,5,Champions
U002189,2025-06-24,1,2224.22,190,1,1,3,Hibernating
U002190,2025-10-13,2,1543.72,79,2,1,2,Hibernating
U002191,2025-12-16,5,1995.6000000000001,15,5,3,2,Potential Loyalists
U002192,2025-01-13,1,446.32,352,1,1,1,Hibernating
U002193,2025-12-01,8,2579.08,30,4,5,3,Champions
U002194,2025-10-04,1,469.97,88,2,1,1,Hibernating
U002195,2025-09-21,2,970.49,101,2,1,1,Hibernating
U002196,2025-11-10,3,2316.38,51,3,2,3,Potential Loyalists
U002197,2025-12-11,5,2493.7200000000003,20,4,3,3,Potential Loyalists
U002198,2025-10-19,3,1152.08,73,2,2,1,Hibernating
U002199,2025-12-27,3,3222.5299999999997,4,5,2,4,New & Promising
U002200,2025-11-04,2,1813.15,57,3,1,2,Potential Loyalists
U002201,2025-11-10,3,1212.61,51,3,2,2,Potential Loyalists
U002202,2025-07-11,10,5266.11,173,1,5,5,Loyal
U002203,2025-12-03,9,4309.59,28,4,5,4,Champions
U002204,2025-04-06,4,1800.9,269,1,3,2,At Risk
U002205,2025-12-16,2,685.98,15,5,1,1,New & Promising
U002206,2025-12-07,1,398.54,24,4,1,1,New & Promising
U002207,2025-12-19,8,5875.14,12,5,5,5,Champions
U002208,2025-09-15,2,787.86,107,2,1,1,Hibernating
U002209,2025-12-24,5,2937.2799999999997,7,5,3,3,Potential Loyalists
U002210,2025-12-12,7,4223.18,19,4,4,4,Champions
U002211,2025-12-17,5,2990.04,14,5,3,3,Potential Loyalists
U002212,2025-12-16,3,1269.69,15,5,2,2,New & Promising
U002213,2025-02-25,2,1609.15,309,1,1,2,Hibernating
U002214,2025-05-21,2,766.2,224,1,1,1,Hibernating
U002215,2025-07-06,7,6088.29,178,1,4,5,Loyal
U002217,2025-12-28,2,1196.58,3,5,1,2,New & Promising
U002218,2025-12-26,7,3340.86,5,5,4,4,Champions
U002219,2025-05-29,1,598.0,216,1,1,1,Hibernating
U002220,2025-12-06,8,2893.6,25,4,5,3,Champions
U002221,2025-09-13,4,1409.99,109,2,3,2,At Risk
U002222,2025-09-09,4,1891.34,113,2,3,2,At Risk
U002223,2025-10-15,3,1848.56,77,2,2,2,Hibernating
U002224,2025-11-21,8,4017.8500000000004,40,3,5,4,Loyal
U002225,2025-11-10,5,3457.8,51,3,3,4,Potential Loyalists
U002226,2025-11-20,5,3324.33,41,3,3,4,Potential Loyalists
U002228,2025-09-10,6,4456.24,112,2,4,4,Loyal
U002229,2025-12-28,4,4052.4700000000003,3,5,3,4,Potential Loyalists
U002230,2025-12-28,5,2747.95,3,5,3,3,Potential Loyalists
U002231,2025-05-19,1,316.12,226,1,1,1,Hibernating
U002232,2025-03-09,2,994.58,297,1,1,1,Hibernating
U002233,2025-05-18,1,850.28,227,1,1,1,Hibernating
U002234,2025-09-13,3,2680.37,109,2,2,3,Hibernating
U002235,2025-09-15,7,2289.52,107,2,4,3,Loyal
U002236,2025-01-25,1,365.41,340,1,1,1,Hibernating
U002237,2025-08-24,4,1252.21,129,1,3,2,At Risk
U002239,2025-09-25,9,8235.65,97,2,5,5,Loyal
U002240,2025-07-29,3,1263.58,155,1,2,2,Hibernating
U002241,2025-11-29,6,2865.33,32,4,4,3,Champions
U002242,2025-11-15,6,3342.26,46,3,4,4,Loyal
U002243,2025-12-13,6,5350.62,18,4,4,5,Champions
U002244,2025-11-05,1,266.19,56,3,1,1,Potential Loyalists
U002245,2025-12-29,4,1835.29,2,5,3,2,Potential Loyalists
U002246,2025-04-16,1,583.08,259,1,1,1,Hibernating
U002247,2025-12-10,12,5333.4800000000005,21,4,5,5,Champions
U002248,2025-10-19,2,699.9100000000001,73,2,1,1,Hibernating
U002249,2025-12-31,4,1529.44,0,5,3,2,Potential Loyalists
U002250,2025-09-18,4,1907.63,104,2,3,2,At Risk
U002251,2025-12-13,7,3136.8399999999997,18,4,4,3,Champions
U002252,2025-11-28,3,2100.19,33,4,2,2,New & Promising
U002253,2025-04-26,1,103.34,249,1,1,1,Hibernating
U002255,2025-07-27,2,772.6400000000001,157,1,1,1,Hibernating
U002256,2025-12-08,15,10637.7,23,4,5,5,Champions
U002257,2025-12-11,12,9307.74,20,4,5,5,Champions
U002258,2025-10-30,1,225.54,62,3,1,1,Potential Loyalists
U002259,2025-07-30,2,585.56,154,1,1,1,Hibernating
U002260,2025-11-27,5,1965.23,34,4,3,2,Potential Loyalists
U002261,2025-12-15,4,1515.0300000000002,16,5,3,2,Potential Loyalists
U002262,2025-02-20,2,1444.23,314,1,1,2,Hibernating
U002263,2025-11-21,3,1197.79,40,3,2,2,Potential Loyalists
U002264,2025-11-02,5,3840.39,59,3,3,4,Potential Loyalists
U002265,2025-12-09,3,3013.6000000000004,22,4,2,3,New & Promising
U002266,2025-12-11,6,3758.31,20,4,4,4,Champions
U002267,2025-08-31,4,1899.46,122,2,3,2,At Risk
U002268,2025-12-28,7,4215.46,3,5,4,4,Champions
U002269,2025-12-20,1,507.36,11,5,1,1,New & Promising
U002271,2025-01-08,1,329.94,357,1,1,1,Hibernating
U002272,2025-12-29,9,5653.88,2,5,5,5,Champions
U002273,2025-12-01,8,4026.4,30,4,5,4,Champions
U002274,2025-12-13,3,1645.7600000000002,18,4,2,2,New & Promising
U002275,2025-12-18,13,8866.869999999999,13,5,5,5,Champions
U002276,2025-11-01,3,1584.55,60,3,2,2,Potential Loyalists
U002277,2025-04-30,2,1217.24,245,1,1,2,Hibernating
U002278,2025-08-25,7,2779.78,128,2,4,3,Loyal
U002280,2025-05-14,1,405.0,231,1,1,1,Hibernating
U002281,2025-10-20,7,4386.68,72,2,4,4,Loyal
U002282,2025-11-10,4,2883.1099999999997,51,3,3,3,Potential Loyalists
U002283,2025-12-05,15,8386.89,26,4,5,5,Champions
U002284,2025-11-20,6,3134.9,41,3,4,3,Loyal
U002285,2025-06-15,4,4291.98,199,1,3,4,At Risk
U002286,2025-11-29,4,3000.79,32,4,3,3,Potential Loyalists
U002287,2025-10-22,9,5185.02,70,2,5,5,Loyal
U002288,2025-09-09,1,507.62,113,2,1,1,Hibernating
U002289,2025-09-29,1,490.56,93,2,1,1,Hibernating
U002290,2025-12-13,8,4601.08,18,4,5,4,Champions
U002291,2025-12-28,2,791.97,3,5,1,1,New & Promising
U002292,2025-07-17,2,1203.06,167,1,1,2,Hibernating
U002293,2025-08-29,2,1584.19,124,2,1,2,Hibernating
U002295,2025-09-09,6,3629.84,113,2,4,4,Loyal
U002296,2025-12-01,3,1742.61,30,4,2,2,New & Promising
U002297,2025-10-29,8,5214.9,63,3,5,5,Loyal
U002298,2025-11-28,6,3087.46,33,4,4,3,Champions
U002299,2025-06-18,6,3766.16,196,1,4,4,Loyal
U002300,2025-12-30,6,4872.92,1,5,4,5,Champions
U002301,2025-12-28,8,7004.35,3,5,5,5,Champions
U002302,2025-10-29,3,1369.47,63,3,2,2,Potential Loyalists
U002303,2025-12-20,6,2971.04,11,5,4,3,Champions
U002304,2025-12-25,11,5714.68,6,5,5,5,Champions
U002305,2025-11-06,5,1777.77,55,3,3,2,Potential Loyalists
U002306,2025-10-31,5,2913.34,61,3,3,3,Potential Loyalists
U002307,2025-11-13,4,1643.6799999999998,48,3,3,2,Potential Loyalists
U002308,2025-12-26,6,7768.68,5,5,4,5,Champions
U002309,2025-12-21,6,3079.27,10,5,4,3,Champions
U002310,2025-11-10,3,2081.71,51,3,2,2,Potential Loyalists
U002311,2025-11-04,4,2327.49,57,3,3,3,Potential Loyalists
U002312,2025-12-24,5,1770.3600000000001,7,5,3,2,Potential Loyalists
U002313,2025-08-19,2,1320.1799999999998,134,1,1,2,Hibernating
U002314,2025-08-01,6,4911.53,152,1,4,5,Loyal
U002315,2025-06-06,6,4661.41,208,1,4,4,Loyal
U002316,2025-10-19,5,2445.1000000000004,73,2,3,3,At Risk
U002317,2025-05-18,3,1725.57,227,1,2,2,Hibernating
U002318,2025-12-26,2,795.3499999999999,5,5,1,1,New & Promising
U002319,2025-12-17,13,9278.21,14,5,5,5,Champions
U002321,2025-07-18,3,1910.8600000000001,166,1,2,2,Hibernating
U002322,2025-10-29,5,3101.38,63,3,3,3,Potential Loyalists
U002323,2025-09-09,4,3031.25,113,2,3,3,At Risk
U002324,2025-01-12,1,825.8,353,1,1,1,Hibernating
U002325,2025-12-25,2,606.76,6,5,1,1,New & Promising
U002327,2025-11-16,3,1135.1100000000001,45,3,2,1,Potential Loyalists
U002328,2025-11-19,3,1101.4299999999998,42,3,2,1,Potential Loyalists
U002329,2025-12-12,2,2089.93,19,4,1,2,New & Promising
U002330,2025-11-26,6,2672.16,35,4,4,3,Champions
U002331,2025-12-28,13,9158.66,3,5,5,5,Champions
U002332,2025-08-29,1,163.14,124,2,1,1,Hibernating
U002334,2025-12-18,1,671.13,13,5,1,1,New & Promising
U002335,2025-11-23,6,4491.95,38,3,4,4,Loyal
U002336,2025-10-22,4,2600.9700000000003,70,2,3,3,At Risk
U002337,2025-11-29,7,6922.53,32,4,4,5,Champions
U002338,2025-12-23,6,2977.11,8,5,4,3,Champions
U002339,2025-12-05,7,8417.4,26,4,4,5,Champions
U002340,2025-11-01,6,2825.0299999999997,60,3,4,3,Loyal
U002342,2025-12-27,5,2935.96,4,5,3,3,Potential Loyalists
U002343,2025-07-30,1,2686.97,154,1,1,3,Hibernating
U002344,2025-08-19,10,3574.22,134,1,5,4,Loyal
U002345,2025-06-17,4,3396.19,197,1,3,4,At Risk
U002346,2025-09-19,7,4182.1900000000005,103,2,4,4,Loyal
U002348,2025-11-22,2,1382.95,39,3,1,2,Potential Loyalists
U002349,2025-11-12,3,2010.0,49,3,2,2,Potential Loyalists
U002350,2025-11-28,3,1609.3600000000001,33,4,2,2,New & Promising
U002351,2025-09-16,2,2270.7799999999997,106,2,1,3,Hibernating
U002352,2025-09-28,4,2498.23,94,2,3,3,At Risk
U002353,2025-12-14,6,2377.57,17,5,4,3,Champions
U002354,2025-10-28,3,1719.08,64,3,2,2,Potential Loyalists
U002355,2025-11-17,6,5723.83,44,3,4,5,Loyal
U002356,2025-11-30,9,4725.37,31,4,5,4,Champions
U002357,2025-12-03,2,1147.9299999999998,28,4,1,1,New & Promising
U002358,2025-09-09,9,4070.48,113,2,5,4,Loyal
U002359,2025-10-28,10,5016.63,64,3,5,5,Loyal
U002360,2025-11-25,7,7420.929999999999,36,4,4,5,Champions
U002361,2025-06-17,2,1089.3600000000001,197,1,1,1,Hibernating
U002362,2025-11-14,4,2743.66,47,3,3,3,Potential Loyalists
U002363,2025-12-22,5,3142.17,9,5,3,3,Potential Loyalists
U002364,2025-09-14,6,3335.71,108,2,4,4,Loyal
U002366,2025-11-10,1,280.78,51,3,1,1,Potential Loyalists
U002367,2025-08-29,2,708.04,124,2,1,1,Hibernating
U002368,2025-12-22,8,4977.17,9,5,5,5,Champions
U002369,2025-11-13,4,2322.49,48,3,3,3,Potential Loyalists
U002370,2025-08-30,6,6085.450000000001,123,2,4,5,Loyal
U002371,2025-11-06,9,8515.73,55,3,5,5,Loyal
U002372,2025-09-05,3,1199.6399999999999,117,2,2,2,Hibernating
U002373,2025-07-05,1,912.15,179,1,1,1,Hibernating
U002374,2025-12-26,7,2392.83,5,5,4,3,Champions
U002375,2025-08-10,3,1479.98,143,1,2,2,Hibernating
U002376,2025-10-29,5,3363.73,63,3,3,4,Potential Loyalists
U002377,2025-07-05,5,3347.3900000000003,179,1,3,4,At Risk
U002378,2025-12-30,8,4649.71,1,5,5,4,Champions
U002379,2025-11-04,5,5087.91,57,3,3,5,Potential Loyalists
U002380,2025-12-28,9,7507.65,3,5,5,5,Champions
U002381,2025-12-01,1,587.99,30,4,1,1,New & Promising
U002382,2025-12-13,8,5379.53,18,4,5,5,Champions
U002383,2025-11-09,4,1681.81,52,3,3,2,Potential Loyalists
U002384,2025-11-25,9,9494.01,36,4,5,5,Champions
U002385,2025-06-22,2,912.27,192,1,1,1,Hibernating
U002386,2025-11-02,7,4601.19,59,3,4,4,Loyal
U002387,2025-11-12,6,4831.26,49,3,4,5,Loyal
U002388,2025-10-04,3,1813.96,88,2,2,2,Hibernating
U002389,2025-12-17,9,6684.05,14,5,5,5,Champions
U002390,2025-09-20,6,7466.65,102,2,4,5,Loyal
U002391,2025-07-31,2,1701.3,153,1,1,2,Hibernating
U002392,2025-11-13,4,1395.27,48,3,3,2,Potential Loyalists
U002393,2025-12-05,7,6065.23,26,4,4,5,Champions
U002394,2025-12-17,2,521.4200000000001,14,5,1,1,New & Promising
U002395,2025-11-13,5,3128.88,48,3,3,3,Potential Loyalists
U002396,2025-11-05,4,2559.17,56,3,3,3,Potential Loyalists
U002397,2025-11-22,6,2769.75,39,3,4,3,Loyal
U002399,2025-09-04,3,2722.83,118,2,2,3,Hibernating
U002400,2025-06-20,2,2182.1800000000003,194,1,1,3,Hibernating
U002401,2025-03-29,2,1215.75,277,1,1,2,Hibernating
U002402,2025-11-28,7,6868.49,33,4,4,5,Champions
U002403,2025-10-31,8,5374.82,61,3,5,5,Loyal
U002404,2025-11-29,1,332.31,32,4,1,1,New & Promising
U002405,2025-12-02,5,4485.28,29,4,3,4,Potential Loyalists
U002406,2025-09-01,6,3285.67,121,2,4,4,Loyal
U002407,2025-06-01,2,1587.17,213,1,1,2,Hibernating
U002408,2025-10-22,7,3715.39,70,2,4,4,Loyal
U002409,2025-11-03,6,4736.17,58,3,4,5,Loyal
U002410,2025-11-25,4,1954.98,36,4,3,2,Potential Loyalists
U002411,2025-11-11,11,9090.06,50,3,5,5,Loyal
U002412,2025-08-04,1,564.3,149,1,1,1,Hibernating
U002413,2025-11-17,9,8526.32,44,3,5,5,Loyal
U002414,2025-12-20,15,9687.05,11,5,5,5,Champions
U002415,2025-12-19,6,3672.61,12,5,4,4,Champions
U002416,2025-12-18,5,2497.9700000000003,13,5,3,3,Potential Loyalists
U002417,2025-11-14,2,1134.5,47,3,1,1,Potential Loyalists
U002418,2025-12-01,3,3051.94,30,4,2,3,New & Promising
U002419,2025-12-11,9,8944.77,20,4,5,5,Champions
U002420,2025-03-21,1,1131.03,285,1,1,1,Hibernating
U002421,2025-06-25,1,821.63,189,1,1,1,Hibernating
U002422,2025-07-25,3,1652.72,159,1,2,2,Hibernating
U002423,2025-11-01,11,5522.21,60,3,5,5,Loyal
U002424,2025-12-13,5,2354.52,18,4,3,3,Potential Loyalists
U002425,2025-09-09,3,2387.6400000000003,113,2,2,3,Hibernating
U002426,2025-12-25,1,792.54,6,5,1,1,New & Promising
U002427,2025-11-30,7,4904.0,31,4,4,5,Champions
U002428,2025-12-22,2,808.44,9,5,1,1,New & Promising
U002429,2025-11-17,8,5813.88,44,3,5,5,Loyal
U002430,2025-11-11,4,1994.96,50,3,3,2,Potential Loyalists
U002431,2025-10-31,4,2278.88,61,3,3,3,Potential Loyalists
U002432,2025-09-09,4,1494.69,113,2,3,2,At Risk
U002433,2025-12-12,6,3021.45,19,4,4,3,Champions
U002434,2025-12-19,14,9782.61,12,5,5,5,Champions
U002435,2025-10-20,2,2122.38,72,2,1,3,Hibernating
U002436,2025-11-04,2,1843.69,57,3,1,2,Potential Loyalists
U002437,2025-08-04,3,1183.75,149,1,2,1,Hibernating
U002438,2025-12-21,8,3876.29,10,5,5,4,Champions
U002439,2025-12-25,7,3731.17,6,5,4,4,Champions
U002440,2025-12-26,6,6361.36,5,5,4,5,Champions
U002441,2025-12-27,10,9311.11,4,5,5,5,Champions
U002442,2025-12-30,3,1631.45,1,5,2,2,New & Promising
U002443,2025-12-10,8,5624.8099999999995,21,4,5,5,Champions
U002444,2025-08-29,5,2080.0,124,2,3,2,At Risk
U002445,2025-11-23,6,1921.89,38,3,4,2,Loyal
U002446,2025-06-25,4,1788.93,189,1,3,2,At Risk
U002447,2025-08-07,2,2998.07,146,1,1,3,Hibernating
U002448,2025-09-08,2,1024.0,114,2,1,1,Hibernating
U002449,2025-10-31,3,1713.26,61,3,2,2,Potential Loyalists
U002450,2025-09-15,2,1958.94,107,2,1,2,Hibernating
U002451,2025-08-28,3,1453.08,125,2,2,2,Hibernating
U002452,2025-12-26,2,635.93,5,5,1,1,New & Promising
U002453,2025-12-05,3,3478.01,26,4,2,4,New & Promising
U002454,2025-05-01,1,713.0,244,1,1,1,Hibernating
U002455,2025-12-07,8,4252.0599999999995,24,4,5,4,Champions
U002456,2025-12-22,2,344.11,9,5,1,1,New & Promising
U002457,2025-11-26,4,1947.49,35,4,3,2,Potential Loyalists
U002458,2025-08-18,3,1526.78,135,1,2,2,Hibernating
U002459,2025-07-14,8,4415.8099999999995,170,1,5,4,Loyal
U002460,2025-01-04,1,627.18,361,1,1,1,Hibernating
U002461,2025-12-28,5,3314.52,3,5,3,4,Potential Loyalists
U002462,2025-10-05,7,5328.969999999999,87,2,4,5,Loyal
U002463,2025-10-12,3,1737.2,80,2,2,2,Hibernating
U002464,2025-11-10,4,1789.88,51,3,3,2,Potential Loyalists
U002465,2025-12-11,5,3030.89,20,4,3,3,Potential Loyalists
U002466,2025-06-24,4,2630.8,190,1,3,3,At Risk
U002467,2025-07-14,4,2015.46,170,1,3,2,At Risk
U002468,2025-12-13,3,1887.91,18,4,2,2,New & Promising
U002469,2025-10-20,1,162.37,72,2,1,1,Hibernating
U002470,2025-07-04,1,525.87,180,1,1,1,Hibernating
U002471,2025-10-16,5,2272.31,76,2,3,3,At Risk
U002472,2025-07-23,3,1285.32,161,1,2,2,Hibernating
U002473,2025-12-03,7,3159.23,28,4,4,3,Champions
U002474,2025-10-05,1,688.57,87,2,1,1,Hibernating
U002475,2025-10-26,4,3482.6,66,3,3,4,Potential Loyalists
U002476,2025-10-27,4,1837.63,65,3,3,2,Potential Loyalists
U002477,2025-11-12,5,1756.14,49,3,3,2,Potential Loyalists
U002478,2025-10-31,8,4661.03,61,3,5,4,Loyal
U002479,2025-06-28,2,961.4100000000001,186,1,1,1,Hibernating
U002480,2025-08-24,2,2297.0,129,1,1,3,Hibernating
U002481,2025-10-31,7,3685.8,61,3,4,4,Loyal
U002482,2025-08-30,2,728.27,123,2,1,1,Hibernating
U002483,2025-12-24,6,3092.07,7,5,4,3,Champions
U002484,2025-06-28,1,574.64,186,1,1,1,Hibernating
U002485,2025-11-02,9,7334.4,59,3,5,5,Loyal
U002486,2025-10-22,10,6011.03,70,2,5,5,Loyal
U002487,2025-12-31,6,2865.08,0,5,4,3,Champions
U002488,2025-12-31,12,7358.32,0,5,5,5,Champions
U002489,2025-12-13,5,2856.56,18,4,3,3,Potential Loyalists
U002490,2025-11-22,9,7619.02,39,3,5,5,Loyal
U002491,2025-11-30,7,2432.3599999999997,31,4,4,3,Champions
U002492,2025-10-31,8,3907.32,61,3,5,4,Loyal
U002493,2025-12-07,3,1765.88,24,4,2,2,New & Promising
U002494,2025-12-27,7,7561.709999999999,4,5,4,5,Champions
U002495,2025-12-15,6,4213.74,16,5,4,4,Champions
U002496,2025-12-13,6,3543.83,18,4,4,4,Champions
U002497,2025-07-31,8,8857.6,153,1,5,5,Loyal
U002498,2025-12-22,3,1178.28,9,5,2,1,New & Promising
U002499,2025-12-08,3,2766.7400000000002,23,4,2,3,New & Promising
U002500,2025-11-29,7,4381.58,32,4,4,4,Champions
U002501,2025-09-24,4,2577.75,98,2,3,3,At Risk
U002502,2025-10-11,7,2449.35,81,2,4,3,Loyal
U002503,2025-12-12,8,4303.96,19,4,5,4,Champions
U002505,2025-12-31,4,3841.04,0,5,3,4,Potential Loyalists
U002506,2025-12-20,9,3576.2200000000003,11,5,5,4,Champions
U002507,2025-10-31,5,5090.85,61,3,3,5,Potential Loyalists
U002508,2025-12-20,5,3251.4500000000003,11,5,3,4,Potential Loyalists
U002509,2025-10-25,2,820.69,67,3,1,1,Potential Loyalists
U002510,2025-09-25,2,2567.92,97,2,1,3,Hibernating
U002511,2025-12-10,8,3626.33,21,4,5,4,Champions
U002512,2025-02-28,2,973.69,306,1,1,1,Hibernating
U002513,2025-10-30,4,1379.8400000000001,62,3,3,2,Potential Loyalists
U002514,2025-12-20,7,4477.17,11,5,4,4,Champions
U002515,2025-12-14,6,2379.89,17,5,4,3,Champions
U002516,2025-09-07,1,265.51,115,2,1,1,Hibernating
U002517,2025-10-03,2,2578.73,89,2,1,3,Hibernating
U002519,2025-11-23,5,2852.51,38,3,3,3,Potential Loyalists
U002520,2025-11-21,7,3346.55,40,3,4,4,Loyal
U002521,2025-08-13,3,2299.94,140,1,2,3,Hibernating
U002522,2025-08-19,1,268.16,134,1,1,1,Hibernating
U002523,2025-10-31,9,5672.01,61,3,5,5,Loyal
U002524,2025-11-02,7,4527.74,59,3,4,4,Loyal
U002525,2025-10-15,2,2107.48,77,2,1,2,Hibernating
U002526,2025-10-05,4,1830.04,87,2,3,2,At Risk
U002527,2025-12-30,7,5297.12,1,5,4,5,Champions
U002528,2025-12-21,4,2572.8,10,5,3,3,Potential Loyalists
U002529,2025-11-04,3,1874.9099999999999,57,3,2,2,Potential Loyalists
U002530,2025-11-15,3,759.57,46,3,2,1,Potential Loyalists
U002532,2025-11-19,2,1001.71,42,3,1,1,Potential Loyalists
U002533,2025-10-19,4,1582.71,73,2,3,2,At Risk
U002534,2025-10-01,1,385.98,91,2,1,1,Hibernating
U002535,2025-10-17,2,1003.33,75,2,1,1,Hibernating
U002536,2025-08-14,2,2532.99,139,1,1,3,Hibernating
U002537,2025-12-15,11,6822.66,16,5,5,5,Champions
U002538,2025-12-13,6,3966.29,18,4,4,4,Champions
U002539,2025-10-29,11,4563.99,63,3,5,4,Loyal
U002540,2025-11-30,5,2627.85,31,4,3,3,Potential Loyalists
U002541,2025-03-08,1,214.29,298,1,1,1,Hibernating
U002542,2025-11-01,4,3404.35,60,3,3,4,Potential Loyalists
U002543,2025-12-19,2,883.5699999999999,12,5,1,1,New & Promising
U002544,2025-12-11,10,7468.39,20,4,5,5,Champions
U002546,2025-05-07,1,525.16,238,1,1,1,Hibernating
U002547,2025-07-31,1,1728.08,153,1,1,2,Hibernating
U002549,2025-11-01,6,5154.58,60,3,4,5,Loyal
U002550,2025-03-10,1,187.2,296,1,1,1,Hibernating
U002551,2025-08-10,4,1806.84,143,1,3,2,At Risk
U002552,2025-08-02,3,1679.71,151,1,2,2,Hibernating
U002553,2025-12-29,9,4070.5,2,5,5,4,Champions
U002554,2025-09-16,3,1497.98,106,2,2,2,Hibernating
U002555,2025-05-13,1,115.98,232,1,1,1,Hibernating
U002556,2025-12-31,5,5625.87,0,5,3,5,Potential Loyalists
U002557,2025-12-26,10,7035.4,5,5,5,5,Champions
U002558,2025-12-28,5,3791.83,3,5,3,4,Potential Loyalists
U002559,2025-12-26,17,8445.45,5,5,5,5,Champions
U002560,2025-12-23,7,3364.13,8,5,4,4,Champions
U002561,2025-05-27,3,1676.25,218,1,2,2,Hibernating
